Date,Open,High,Low,Close,Adj Close,Volume
2018-09-07,1086.949951,1086.949951,1065.349976,1073.949951,1067.714844,2189939
2018-09-10,1077.000000,1096.900024,1077.000000,1088.699951,1082.379272,4102539
2018-09-11,1090.000000,1099.000000,1082.000000,1085.099976,1078.800171,4236210
2018-09-12,1092.000000,1099.000000,1082.099976,1086.800049,1080.490356,2069567
2018-09-14,1084.000000,1088.449951,1065.199951,1070.699951,1064.483765,3645287
2018-09-17,1070.050049,1084.400024,1070.050049,1078.400024,1072.139160,1509056
2018-09-18,1080.000000,1091.000000,1078.400024,1083.900024,1077.607300,1372763
2018-09-19,1083.000000,1098.449951,1081.099976,1087.300049,1080.987427,2219906
2018-09-21,1091.000000,1092.000000,1078.550049,1084.900024,1078.601318,3297815
2018-09-24,1085.900024,1106.000000,1080.550049,1096.300049,1089.935181,2216289
2018-09-25,1102.000000,1125.050049,1094.300049,1116.349976,1109.868896,2832272
2018-09-26,1120.099976,1120.849976,1085.150024,1090.150024,1083.820923,1435197
2018-09-27,1093.949951,1104.449951,1088.500000,1092.199951,1085.859009,2865532
2018-09-28,1092.099976,1099.750000,1085.500000,1087.800049,1081.484497,2222543
2018-10-01,1085.199951,1101.000000,1081.000000,1098.400024,1092.023071,1703300
2018-10-03,1099.900024,1101.699951,1073.800049,1091.300049,1084.964233,2365360
2018-10-04,1084.849976,1092.849976,1061.000000,1077.099976,1070.846680,1945559
2018-10-05,1072.000000,1098.000000,1070.099976,1084.000000,1077.706543,1447957
2018-10-08,1070.000000,1084.550049,1048.000000,1072.099976,1065.875610,1155915
2018-10-09,1066.500000,1079.050049,1043.449951,1068.400024,1062.197266,1347262
2018-10-10,1059.000000,1063.050049,1038.550049,1051.800049,1045.693604,2261839
2018-10-11,1025.500000,1025.500000,998.000000,1009.000000,1003.142029,3133288
2018-10-12,1003.299988,1007.000000,974.500000,985.150024,979.430542,2325874
2018-10-15,980.000000,1006.150024,980.000000,1002.950012,997.127136,1807454
2018-10-16,1000.000000,1012.500000,989.049988,1003.400024,997.574524,1501610
2018-10-17,1007.000000,1036.000000,1007.000000,1024.250000,1018.303467,1626985
2018-10-19,1016.000000,1019.400024,953.299988,958.500000,952.935242,3434796
2018-10-22,964.000000,987.900024,957.150024,980.049988,974.360046,1887054
2018-10-23,970.000000,983.599976,947.599976,951.549988,946.025513,1474481
2018-10-24,975.000000,990.549988,945.799988,980.700012,975.006348,4221491
2018-10-25,978.799988,1011.450012,968.000000,1004.849976,999.016113,3088129
2018-10-26,999.950012,999.950012,962.000000,966.599976,960.988159,1807878
2018-10-29,965.200012,991.950012,953.750000,985.650024,979.927612,1393040
2018-10-30,987.299988,1016.950012,976.700012,1004.849976,1001.047363,3060534
2018-10-31,1005.299988,1065.699951,1002.000000,1055.599976,1051.605225,3291114
2018-11-01,1055.000000,1057.449951,1003.500000,1008.900024,1005.082092,1973035
2018-11-02,1016.000000,1029.500000,995.150024,1004.599976,1000.798279,2787603
2018-11-05,1005.500000,1024.150024,1003.799988,1020.750000,1016.887207,969464
2018-11-06,1022.750000,1042.000000,1013.599976,1028.900024,1025.006348,1460942
2018-11-07,1029.000000,1034.849976,1026.750000,1031.550049,1027.646362,69627
2018-11-09,1043.000000,1047.000000,1013.500000,1027.900024,1024.010132,3671783
2018-11-12,1032.449951,1059.000000,1032.050049,1036.800049,1032.876587,2391227
2018-11-13,1039.849976,1054.849976,1029.349976,1033.199951,1029.290039,1368737
2018-11-14,1031.000000,1031.400024,963.000000,997.099976,993.326660,1516816
2018-11-15,999.900024,1029.000000,981.799988,988.750000,985.008301,1791153
2018-11-16,997.000000,1037.800049,993.750000,1022.200012,1018.331726,3349117
2018-11-19,1022.200012,1042.800049,1014.250000,1040.099976,1036.163940,2090035
2018-11-20,1035.000000,1035.000000,1003.299988,1008.950012,1005.131836,1314282
2018-11-21,1003.049988,1014.000000,979.549988,985.150024,981.421936,1251532
2018-11-22,988.000000,1002.000000,975.400024,979.049988,975.344971,1564940
2018-11-26,984.500000,1005.900024,963.000000,1000.500000,996.713806,2379281
2018-11-27,998.700012,1029.000000,993.000000,1023.150024,1019.278137,2051509
2018-11-28,1023.200012,1047.750000,1012.349976,1043.099976,1039.152588,1230287
2018-11-29,1043.300049,1045.349976,1008.500000,1013.450012,1009.614807,1630256
2018-11-30,1018.000000,1026.300049,1004.250000,1015.000000,1011.158936,2109694
2018-12-03,1021.099976,1025.699951,1004.700012,1018.200012,1014.346863,1454449
2018-12-04,1018.099976,1043.000000,1017.049988,1036.250000,1032.328491,1418143
2018-12-05,1036.449951,1058.000000,1022.000000,1051.050049,1047.072632,1936706
2018-12-06,1049.349976,1065.500000,1009.000000,1012.500000,1008.668396,2025631
2018-12-07,1000.000000,1000.000000,934.450012,961.950012,958.309753,10546835
2018-12-10,959.950012,970.700012,937.099976,942.000000,938.435181,3091482
2018-12-11,941.000000,965.150024,930.700012,956.849976,953.228943,2802924
2018-12-12,965.000000,974.000000,943.299988,971.250000,967.574463,1826854
2018-12-13,970.049988,982.549988,963.450012,978.049988,974.348816,1378322
2018-12-14,966.000000,968.799988,950.000000,961.200012,957.562561,2305516
2018-12-17,965.099976,974.000000,953.900024,971.650024,967.973022,1396290
2018-12-18,969.950012,988.799988,959.400024,985.200012,981.471741,1937251
2018-12-19,980.000000,983.599976,954.000000,957.150024,953.527893,3058633
2018-12-20,948.299988,964.700012,948.000000,959.500000,955.868958,2263977
2018-12-21,957.049988,964.000000,945.000000,954.450012,950.838074,5219625
2018-12-24,955.000000,955.900024,935.150024,937.849976,934.300903,1470782
2018-12-26,938.000000,947.700012,931.000000,942.799988,939.232178,1217032
2018-12-27,949.000000,960.000000,942.650024,948.799988,945.209412,2548404
2018-12-28,952.099976,963.000000,950.000000,958.349976,954.723267,778333
2018-12-31,962.450012,966.599976,955.599976,964.349976,960.700562,718502
2019-01-01,962.000000,965.000000,952.849976,959.849976,956.217590,358734
2019-01-02,959.000000,962.000000,939.150024,946.349976,942.768738,1135048
2019-01-03,950.000000,960.000000,945.000000,948.349976,944.761108,1404612
2019-01-04,946.000000,950.549988,925.000000,932.349976,928.821655,1538639
2019-01-07,939.900024,950.000000,935.900024,941.549988,937.986877,1172376
2019-01-08,948.000000,948.000000,933.099976,945.150024,941.573303,1515788
2019-01-09,947.000000,948.549988,932.299988,938.400024,934.848877,1235860
2019-01-10,943.000000,943.000000,932.000000,935.849976,932.308472,916048
2019-01-11,935.000000,941.000000,920.000000,940.049988,936.492554,2165684
2019-01-14,941.000000,944.000000,928.000000,937.200012,933.653381,978404
2019-01-15,929.000000,955.900024,929.000000,947.700012,944.113647,1846946
2019-01-16,948.000000,954.200012,936.750000,938.250000,934.699402,850621
2019-01-17,935.099976,957.000000,933.099976,954.700012,951.087158,1845117
2019-01-18,948.599976,968.750000,946.349976,966.299988,962.643188,2342528
2019-01-21,969.049988,981.500000,962.049988,965.750000,962.095337,1632709
2019-01-22,962.000000,964.549988,937.000000,940.750000,937.189941,2395796
2019-01-23,947.500000,949.950012,938.700012,944.450012,940.875916,2820793
2019-01-24,944.900024,953.700012,939.250000,946.450012,942.868408,1477391
2019-01-25,949.000000,975.700012,946.099976,969.400024,965.731506,2155004
2019-01-28,973.000000,980.000000,963.900024,977.799988,974.099670,1514965
2019-01-29,978.000000,994.849976,961.099976,988.450012,984.709412,2366569
2019-01-30,1018.000000,1035.000000,1001.500000,1018.400024,1014.546082,7026674
2019-01-31,1019.599976,1023.150024,986.750000,1005.200012,1001.396057,4529214
2019-02-01,1010.599976,1050.000000,1010.500000,1043.849976,1039.899658,3230111
2019-02-04,1045.000000,1057.800049,1040.300049,1044.800049,1040.846313,2066972
2019-02-05,1046.500000,1055.000000,1041.500000,1047.750000,1045.786865,1184282
2019-02-06,1051.000000,1064.949951,1045.099976,1055.199951,1053.222900,1165500
2019-02-07,1056.000000,1077.800049,1056.000000,1062.900024,1060.908569,1625544
2019-02-08,1060.000000,1076.000000,1058.050049,1068.449951,1066.448120,1866901
2019-02-11,1068.099976,1084.000000,1063.000000,1079.349976,1077.327637,1578943
2019-02-12,1076.000000,1078.400024,1052.750000,1058.800049,1056.816284,1394441
2019-02-14,1070.000000,1070.000000,1057.050049,1061.300049,1059.311523,985360
2019-02-15,1066.199951,1067.349976,1041.500000,1057.250000,1055.269165,1246060
2019-02-18,1060.800049,1072.000000,1032.500000,1046.300049,1044.339722,1275349
2019-02-19,1048.000000,1051.199951,1036.349976,1039.050049,1037.103271,918720
2019-02-20,1042.349976,1061.500000,1026.000000,1057.949951,1055.967773,1279177
2019-02-21,1060.000000,1061.500000,1042.599976,1053.400024,1051.426392,1301577
2019-02-22,1044.199951,1070.500000,1044.000000,1066.150024,1064.152466,1422246
2019-02-25,1070.599976,1085.000000,1062.949951,1082.250000,1080.222290,1170470
2019-02-26,1080.599976,1095.949951,1054.949951,1058.849976,1056.866089,1863185
2019-02-27,1060.000000,1066.000000,1038.000000,1060.349976,1058.363281,1662555
2019-02-28,1069.949951,1069.949951,1047.699951,1053.900024,1051.925415,3330830
2019-03-01,1055.000000,1061.400024,1043.750000,1052.599976,1050.627808,1147955
2019-03-05,1057.699951,1059.800049,1045.199951,1052.550049,1050.578003,1058779
2019-03-06,1060.599976,1062.000000,1038.599976,1043.250000,1041.295410,1403626
2019-03-07,1047.599976,1050.500000,1032.000000,1034.550049,1032.611694,1036807
2019-03-08,1029.400024,1029.949951,1006.000000,1009.049988,1007.159424,1588047
2019-03-11,1007.000000,1021.750000,1001.000000,1004.400024,1002.518188,2273794
2019-03-12,1007.099976,1019.500000,1000.049988,1013.349976,1011.451355,2451094
2019-03-13,1018.700012,1043.000000,1014.099976,1028.349976,1026.423218,3401670
2019-03-14,1035.000000,1040.550049,1004.099976,1006.750000,1004.863770,1896916
2019-03-15,1012.000000,1033.849976,1008.799988,1029.300049,1027.371582,2603844
2019-03-18,1032.099976,1039.949951,1008.349976,1012.000000,1010.103882,1175027
2019-03-19,1020.099976,1042.000000,1013.099976,1036.199951,1034.258545,1621276
2019-03-20,1042.000000,1054.500000,1031.500000,1037.949951,1036.005249,2204401
2019-03-22,1038.000000,1048.000000,1018.000000,1024.849976,1022.929810,2618545
2019-03-25,1029.000000,1029.000000,1011.849976,1017.650024,1015.743347,1527955
2019-03-26,1013.349976,1043.800049,1011.500000,1034.599976,1032.661499,1655723
2019-03-27,1020.000000,1056.349976,1020.000000,1043.150024,1041.195557,1455845
2019-03-28,1051.400024,1088.349976,1050.000000,1082.900024,1080.871094,4313807
2019-04-01,1090.000000,1120.000000,1082.050049,1110.750000,1108.668945,2308865
2019-04-02,1110.000000,1120.000000,1092.500000,1102.599976,1100.534180,1393922
2019-04-03,1102.599976,1133.300049,1091.550049,1120.599976,1118.500366,2648314
2019-04-04,1118.000000,1118.050049,1081.500000,1098.050049,1095.992676,4222104
2019-04-05,1090.349976,1104.650024,1085.500000,1092.800049,1090.752563,1704522
2019-04-08,1095.000000,1101.000000,1080.949951,1096.349976,1094.295898,2013924
2019-04-09,1096.349976,1128.849976,1096.199951,1118.150024,1116.055054,3250491
2019-04-10,1120.000000,1125.300049,1096.199951,1098.699951,1096.641357,2413433
2019-04-11,1092.300049,1101.099976,1085.000000,1088.849976,1086.809937,1517790
2019-04-12,1088.800049,1100.849976,1076.599976,1083.449951,1081.420044,1419742
2019-04-15,1089.000000,1108.000000,1085.000000,1103.250000,1101.182983,1934151
2019-04-16,1109.500000,1116.250000,1102.349976,1107.050049,1104.975830,1200591
2019-04-18,1108.000000,1123.900024,1090.500000,1102.650024,1100.584106,2027619
2019-04-22,1103.500000,1114.300049,1095.000000,1101.099976,1099.036987,1115258
2019-04-23,1102.599976,1111.949951,1096.599976,1102.000000,1099.935303,1067764
2019-04-24,1103.000000,1142.099976,1096.849976,1138.949951,1136.816040,2840823
2019-04-25,1141.000000,1151.400024,1129.050049,1133.699951,1131.575806,2680549
2019-04-26,1140.000000,1169.849976,1135.000000,1139.750000,1137.614502,1732967
2019-04-30,1140.050049,1187.599976,1140.000000,1183.349976,1181.132813,4155200
2019-05-02,1170.000000,1180.500000,1156.500000,1160.050049,1157.876587,2113097
2019-05-03,1144.000000,1149.150024,1126.250000,1143.050049,1140.908447,2855158
2019-05-06,1139.900024,1144.400024,1128.050049,1136.050049,1133.921509,1413565
2019-05-07,1137.349976,1150.000000,1116.000000,1131.750000,1129.629517,2344602
2019-05-08,1132.000000,1140.000000,1122.400024,1132.599976,1130.477905,1493911
2019-05-09,1124.500000,1145.000000,1110.099976,1136.599976,1134.470459,2481345
2019-05-10,1111.000000,1111.000000,1072.800049,1086.650024,1084.614014,7767725
2019-05-13,1088.300049,1100.750000,1078.000000,1083.650024,1081.619629,1684031
2019-05-14,1083.650024,1083.650024,1057.000000,1067.849976,1065.849243,2194007
2019-05-15,1072.949951,1086.500000,1062.849976,1067.449951,1065.449951,1620299
2019-05-16,1079.900024,1080.449951,1056.050049,1072.250000,1072.250000,1113451
2019-05-17,1075.050049,1077.000000,1059.750000,1062.699951,1062.699951,1390023
2019-05-20,1065.000000,1083.800049,1051.250000,1073.550049,1073.550049,1190237
2019-05-21,1071.400024,1074.000000,1052.650024,1056.099976,1056.099976,806713
2019-05-22,1057.000000,1075.000000,1053.699951,1061.000000,1061.000000,1712432
2019-05-23,1064.000000,1071.000000,1050.250000,1066.400024,1066.400024,1942100
2019-05-24,1071.000000,1074.000000,1054.099976,1065.949951,1065.949951,2170234
2019-05-27,1072.000000,1081.000000,1058.199951,1064.199951,1064.199951,1582207
2019-05-28,1071.000000,1089.949951,1055.250000,1071.300049,1071.300049,5315844
2019-05-29,1071.400024,1095.000000,1068.199951,1085.000000,1085.000000,2177406
2019-05-30,1088.000000,1098.349976,1068.000000,1078.199951,1078.199951,2372724
2019-05-31,1085.000000,1099.400024,1080.050049,1092.550049,1092.550049,2127547
2019-06-03,1098.849976,1119.000000,1087.150024,1115.199951,1115.199951,1700197
2019-06-04,1112.400024,1113.400024,1081.000000,1085.849976,1085.849976,2064485
2019-06-06,1090.000000,1101.150024,1075.550049,1079.199951,1079.199951,2350903
2019-06-07,1083.000000,1087.199951,1071.250000,1079.599976,1079.599976,1636403
2019-06-10,1086.900024,1101.800049,1081.400024,1091.199951,1091.199951,1028004
2019-06-11,1100.000000,1116.949951,1093.900024,1107.900024,1107.900024,3242539
2019-06-12,1107.000000,1110.000000,1091.300049,1108.099976,1108.099976,1568101
2019-06-13,1103.000000,1106.099976,1093.000000,1100.900024,1100.900024,1975925
2019-06-14,1093.099976,1102.349976,1084.000000,1087.000000,1087.000000,1733936
2019-06-17,1084.000000,1087.699951,1071.500000,1074.900024,1074.900024,1243674
2019-06-18,1074.900024,1094.150024,1074.650024,1089.599976,1089.599976,706081
2019-06-19,1090.099976,1096.599976,1077.800049,1084.099976,1084.099976,1218939
2019-06-20,1070.000000,1091.000000,1065.650024,1087.349976,1087.349976,947543
2019-06-21,1092.500000,1092.650024,1071.150024,1076.250000,1076.250000,2347354
